Time,Track ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2]
6.60661,46,1,746828.77,3150516.82,12.3142,-0.8941,0.2896
6.60661,29,3,746773.03,3150533.13,23.4038,0.0144,0.5271
6.60661,14,1,746835.56,3150562.02,14.6234,-0.6505,0.2807
6.60661,57,4,746763.87,3150588.78,15.8146,-0.7865,0.1054
6.60661,9,1,746819.97,3150572.89,15.4683,0.1873,0.5504
6.60661,42,3,746810.61,3150497.85,0.0138,-0.0005,0.1198
6.60661,17,1,746820.03,3150512.18,15.012,0.4459,0.4224
6.60661,34,3,746783.02,3150524.32,17.2561,-1.4943,0.5162
6.60661,40,3,746815.59,3150507.34,19.0601,1.179,0.6777
6.60661,22,1,746775.14,3150544.54,22.0692,0.6585,0.9335
6.60661,63,3,746777.5,3150588.29,18.5307,-0.0691,-0.5733
6.60661,20,8,746829.15,3150504.36,15.435,0.1281,-0.2407
6.60661,23,3,746765.3,3150538.98,0.0137,-0.0193,-0.1087
6.60661,48,1,746861.67,3150510.71,36.6131,0.3817,-0.7956
6.60661,8,1,746795.89,3150578.84,19.2831,-1.6233,-0.3137
6.60661,45,3,746836.85,3150564.9,19.4029,-0.8494,0.6106
6.60661,56,3,746850.35,3150533.86,25.6575,0.2798,-0.1692
6.60661,13,1,746846.74,3150544.4,14.0026,1.0721,0.295
6.60661,59,1,746850.62,3150572.71,16.9077,1.8975,-0.1145
6.60661,18,1,746805.98,3150576.37,13.6602,-0.2717,0.1086
6.60661,52,3,746846.78,3150559.99,13.7104,-0.8853,0.0368
6.60661,55,3,746821.52,3150575.84,29.6091,-0.54,1.6617
6.60661,51,1,746841.74,3150503.88,18.1457,0.0238,-0.6503
6.60661,30,3,746791.94,3150570.56,16.9321,-0.2395,0.5197
6.60661,62,3,746763.76,3150500.83,12.6386,0.7086,-0.5415
6.60661,2,2,746839.0,3150558.93,18.1687,0.5998,0.5556
6.60661,5,1,746813.24,3150575.86,11.0744,-0.1962,0.0388
6.60661,50,3,746842.29,3150496.36,15.7586,0.3951,-0.0426
6.60661,53,1,746839.07,3150528.41,19.4285,-0.2145,0.668
6.60661,61,1,746866.74,3150483.92,32.8743,-0.6364,-0.686
6.60661,16,1,746766.69,3150532.36,0.0146,0.0364,0.0431
6.60661,60,1,746867.6,3150479.33,23.8172,1.6135,-0.7495
6.60661,58,1,746841.14,3150537.24,21.7703,0.9675,0.3091
6.60661,26,4,746810.61,3150507.7,19.9571,0.086,0.3553
6.60661,7,1,746760.76,3150560.98,27.4289,0.7334,-1.0902
6.60661,41,3,746815.61,3150505.44,21.1207,1.5196,0.7579
6.60661,10,1,746828.39,3150567.26,13.866,-0.453,0.4296
6.60661,28,3,746795.34,3150509.5,34.0646,-0.6487,1.3257
6.60661,19,8,746781.34,3150559.39,19.574,-0.3576,0.7135
6.60661,27,3,746833.07,3150567.48,19.265,-0.9612,0.7868
6.60661,37,2,746824.8,3150512.03,16.3363,-0.6499,0.7889
6.60661,47,1,746859.39,3150517.86,26.5872,0.5799,-0.6857
6.60661,3,1,746847.59,3150495.48,8.1022,1.1154,-0.0443
6.60661,4,4,746769.26,3150553.34,27.5613,0.2765,-0.3335
6.60661,12,1,746802.8,3150573.15,14.119,-1.6094,0.4675
6.60661,1,1,746779.92,3150528.43,26.7599,0.1286,0.7081
6.60661,54,3,746788.71,3150583.74,25.5488,0.1783,-0.8223
6.60661,32,2,746838.2,3150498.79,15.2003,0.5159,-0.4949
6.60661,44,1,746846.4,3150556.24,7.3295,-0.2252,-0.2026
6.60661,43,1,746773.96,3150523.44,15.4811,-0.2001,-0.3164
6.80681,61,1,746865.31,3150485.02,32.3187,-0.9135,-0.6276
6.80681,45,3,746837.53,3150564.09,18.998,-0.2078,0.7211
6.80681,1,1,746779.28,3150529.77,26.8669,0.1837,0.5961
6.80681,13,1,746846.67,3150543.59,14.7693,1.0522,0.2973
6.80681,54,3,746790.06,3150583.32,25.6198,0.059,-0.8093
6.80681,30,3,746792.75,3150571.02,16.7403,-0.2793,0.5587
6.80681,50,3,746841.51,3150496.78,16.0087,0.3062,-0.0402
6.80681,40,3,746814.66,3150506.77,19.8782,1.0722,0.8178
6.80681,17,1,746819.24,3150511.88,15.3695,0.5296,0.4672
6.80681,60,1,746866.54,3150480.15,24.9438,1.432,-0.661
6.80681,9,1,746820.77,3150572.56,15.5518,0.0513,0.5307
6.80681,42,3,746810.61,3150497.85,0.0136,0.0229,0.1481
6.80681,5,1,746813.84,3150575.76,10.9846,-0.0299,0.0537
6.80681,2,2,746839.52,3150558.04,18.5944,0.5635,0.5403
6.80681,55,3,746823.0,3150575.15,29.2173,-0.5446,1.8413
6.80681,62,3,746764.05,3150501.45,13.3042,1.1006,-0.6517
6.80681,22,1,746775.47,3150545.74,22.4988,0.5102,0.9132
6.80681,16,1,746766.69,3150532.36,0.0151,0.0551,-0.0455
6.80681,58,1,746840.88,3150536.02,22.4075,0.7534,0.5553
6.80681,8,1,746796.89,3150578.61,18.1288,-1.5416,-0.2763
6.80681,7,1,746759.93,3150562.28,27.9577,0.6968,-1.0512
6.80681,27,3,746833.78,3150566.7,18.5765,-0.9358,0.633
6.80681,53,1,746838.64,3150527.43,19.2615,-0.2655,0.6099
6.80681,52,3,746846.42,3150559.32,12.9678,-1.202,-0.1186
6.80681,29,3,746772.5,3150534.32,23.3945,-0.0226,0.4778
6.80681,10,1,746828.99,3150566.76,13.3926,-0.8841,0.3466
6.80681,37,2,746823.99,3150511.67,15.9066,-0.5221,0.8263
6.80681,51,1,746840.78,3150504.2,18.1022,-0.1496,-0.6078
6.80681,46,1,746828.26,3150516.4,11.7006,-0.8037,0.2383
6.80681,41,3,746814.5,3150504.94,22.173,1.3632,0.6672
6.80681,34,3,746782.48,3150525.05,16.1956,-1.4375,0.4517
6.80681,23,3,746765.3,3150538.98,0.015,0.0201,-0.0764
6.80681,26,4,746809.51,3150507.89,19.9829,0.0075,0.3735
6.80681,18,1,746806.73,3150576.25,13.482,-0.2501,0.1215
6.80681,28,3,746793.76,3150510.52,33.5626,-0.7292,1.2273
6.80681,47,1,746860.3,3150516.68,27.0059,0.6023,-0.7243
6.80681,44,1,746846.38,3150555.84,7.189,-0.1583,-0.246
6.80681,3,1,746847.2,3150495.76,8.9218,1.116,-0.0417
6.80681,43,1,746774.05,3150524.3,15.3668,-0.1242,-0.2872
6.80681,12,1,746803.52,3150573.32,12.971,-1.568,0.3697
6.80681,20,8,746828.3,3150504.48,15.5491,0.1925,-0.2286
6.80681,48,1,746863.22,3150509.35,36.8144,0.3351,-0.6162
6.80681,14,1,746836.1,3150561.41,14.0363,-1.0081,0.2607
6.80681,56,3,746851.03,3150532.6,25.8443,0.2269,-0.1872
6.80681,57,4,746764.58,3150588.27,15.2969,-0.6591,0.0955
6.80681,32,2,746837.4,3150499.1,15.5431,0.4306,-0.5396
6.80681,59,1,746850.34,3150571.78,18.2138,1.637,-0.1191
6.80681,4,4,746768.6,3150554.73,27.7856,0.3435,-0.4385
6.80681,63,3,746778.42,3150587.83,18.4543,-0.1512,-0.717
6.80681,19,8,746781.91,3150560.3,19.3181,-0.3443,0.7617
7.007011,45,3,746838.16,3150563.27,18.9748,0.0376,0.7564
7.007011,26,4,746808.41,3150508.1,19.9412,-0.1047,0.3713
7.007011,13,1,746846.57,3150542.75,15.4882,0.9647,0.3036
7.007011,30,3,746793.56,3150571.47,16.5287,-0.286,0.5933
7.007011,22,1,746775.85,3150546.96,22.8339,0.4342,0.8914
7.007011,16,1,746766.69,3150532.36,0.0137,0.0861,0.0088
7.007011,23,3,746765.3,3150538.98,0.0158,0.0186,-0.0428
7.007011,53,1,746838.18,3150526.46,19.0595,-0.2782,0.5991
7.007011,18,1,746807.47,3150576.13,13.2885,-0.3294,0.1493
7.007011,54,3,746791.42,3150582.94,25.6864,0.1536,-0.7695
7.007011,3,1,746846.77,3150496.05,9.6883,1.0147,-0.0822
7.007011,55,3,746824.43,3150574.39,28.8052,-0.6103,1.928
7.007011,27,3,746834.44,3150565.94,17.9004,-0.9492,0.502
7.007011,8,1,746797.83,3150578.4,17.1063,-1.2835,-0.2273
7.007011,5,1,746814.43,3150575.65,11.0262,0.1508,0.1104
7.007011,50,3,746840.72,3150497.2,16.1944,0.2345,-0.1564
7.007011,29,3,746771.99,3150535.52,23.3559,-0.0836,0.4432
7.007011,9,1,746821.57,3150572.21,15.5573,-0.019,0.4858
7.007011,46,1,746827.78,3150516.01,11.1468,-0.7868,0.1893
7.007011,10,1,746829.57,3150566.25,12.521,-1.5928,0.2512
7.007011,48,1,746864.8,3150508.0,37.1377,0.4546,-0.4397
7.007011,41,3,746813.32,3150504.43,23.0555,1.0788,0.4905
7.007011,43,1,746774.12,3150525.15,15.3278,0.0124,-0.2677
7.007011,34,3,746781.98,3150525.76,15.232,-1.2606,0.4171
7.007011,51,1,746839.8,3150504.5,17.9797,-0.2029,-0.5179
7.007011,17,1,746818.43,3150511.6,15.7788,0.5821,0.5363
7.007011,1,1,746778.67,3150531.13,27.0054,0.2086,0.4647
7.007011,63,3,746779.35,3150587.39,18.3349,-0.1839,-0.7812
7.007011,2,2,746840.03,3150557.12,18.948,0.4164,0.4779
7.007011,14,1,746836.61,3150560.8,13.1388,-1.5336,0.3029
7.007011,47,1,746861.24,3150515.5,27.4282,0.5938,-0.7342
7.007011,32,2,746836.57,3150499.39,15.8189,0.3191,-0.5513
7.007011,56,3,746851.71,3150531.33,25.9873,0.1769,-0.3188
7.007011,12,1,746804.18,3150573.47,11.9359,-1.3459,0.2427
7.007011,52,3,746846.08,3150558.68,11.7083,-2.3224,-0.2144
7.007011,42,3,746810.61,3150497.85,0.0148,-0.0048,0.082
7.007011,37,2,746823.19,3150511.35,15.5742,-0.4003,0.8425
7.007011,62,3,746764.35,3150502.15,14.1779,1.2866,-0.5979
7.007011,20,8,746827.44,3150504.58,15.7167,0.2635,-0.2034
7.007011,7,1,746759.05,3150563.59,28.4648,0.6994,-1.0712
7.007011,59,1,746850.04,3150570.72,19.1252,0.8059,-0.1468
7.007011,40,3,746813.68,3150506.19,20.579,0.8898,0.9101
7.007011,4,4,746767.91,3150556.12,28.0521,0.3951,-0.5668
7.007011,61,1,746863.88,3150486.07,31.5515,-1.2213,-0.4134
7.007011,28,3,746792.23,3150511.58,33.0259,-0.7493,1.14
7.007011,60,1,746865.36,3150481.02,25.7689,0.7896,-0.4667
7.007011,58,1,746840.6,3150534.76,22.7972,0.2749,0.8252
7.007011,19,8,746782.51,3150561.19,19.1046,-0.2498,0.8294
7.007011,44,1,746846.38,3150555.44,7.0964,-0.0911,-0.2498
7.007011,57,4,746765.26,3150587.78,14.8989,-0.4457,0.0119
7.207211,7,1,746758.12,3150564.89,28.9511,0.6478,-1.0866
7.207211,44,1,746846.39,3150555.05,7.0493,-0.0376,-0.1778
7.207211,1,1,746778.07,3150532.51,27.161,0.2235,0.3344
7.207211,20,8,746826.57,3150504.68,15.9318,0.3414,-0.1884
7.207211,61,1,746862.46,3150487.09,30.5409,-1.5928,-0.0569
7.207211,59,1,746849.72,3150569.61,19.3005,-0.2804,-0.1491
7.207211,40,3,746812.64,3150505.64,21.1278,0.6609,0.9421
7.207211,4,4,746767.2,3150557.5,28.3489,0.4522,-0.7423
7.207211,52,3,746845.78,3150558.1,10.0237,-2.1596,-0.2538
7.207211,56,3,746852.41,3150530.06,26.1033,0.14,-0.4822
7.207211,62,3,746764.63,3150502.92,15.0925,1.2147,-0.4847
7.207211,12,1,746804.8,3150573.59,11.0059,-1.2514,0.1169
7.207211,60,1,746864.13,3150481.9,25.9715,-0.158,-0.1564
7.207211,10,1,746830.1,3150565.78,11.0169,-2.5209,0.1518
7.207211,9,1,746822.36,3150571.84,15.5017,-0.1287,0.4797
7.207211,13,1,746846.46,3150541.87,16.1576,0.8945,0.319
7.207211,57,4,746765.91,3150587.3,14.6742,-0.1686,-0.1042
7.207211,48,1,746866.37,3150506.68,37.3872,0.1887,-0.2125
7.207211,14,1,746837.08,3150560.23,11.7898,-2.1842,0.3765
7.207211,41,3,746812.1,3150503.93,23.7255,0.7905,0.3052
7.207211,37,2,746822.39,3150511.06,15.2993,-0.3295,0.8457
7.207211,17,1,746817.59,3150511.33,16.2302,0.6704,0.5963
7.207211,63,3,746780.29,3150587.0,18.2273,-0.1068,-0.7461
7.207211,19,8,746783.12,3150562.04,18.9529,-0.195,0.8808
7.207211,47,1,746862.23,3150514.32,27.8418,0.5653,-0.6928
7.207211,32,2,746835.72,3150499.66,16.0102,0.2013,-0.567
7.207211,2,2,746840.53,3150556.18,19.2052,0.3148,0.4293
7.207211,58,1,746840.29,3150533.49,22.8646,-0.1074,1.1196
7.207211,51,1,746838.83,3150504.78,17.7525,-0.4334,-0.4438
7.207211,64,1,746747.64,3150605.24,38.0949,0.091,0.3535
7.207211,28,3,746790.75,3150512.65,32.4477,-0.8718,1.1006
7.207211,3,1,746846.31,3150496.37,10.3794,0.9489,-0.1169
7.207211,42,3,746810.61,3150497.85,0.0152,0.0055,0.0326
7.207211,5,1,746815.02,3150575.54,11.1921,0.3146,0.138
7.207211,55,3,746825.79,3150573.58,28.3447,-0.6645,1.9715
7.207211,54,3,746792.8,3150582.59,25.9134,0.536,-0.6352
7.207211,50,3,746839.91,3150497.63,16.3251,0.1236,-0.3433
7.207211,18,1,746808.19,3150576.01,13.0298,-0.3551,0.1578
7.207211,8,1,746798.73,3150578.22,16.2382,-1.1337,-0.1768
7.207211,29,3,746771.49,3150536.72,23.2899,-0.0966,0.3497
7.207211,23,3,746765.3,3150538.98,0.0165,0.0217,-0.0248
7.207211,16,1,746766.69,3150532.36,0.013,0.0657,0.0305
7.207211,46,1,746827.31,3150515.64,10.5916,-0.7334,0.1692
7.207211,43,1,746774.18,3150525.99,15.3766,0.1418,-0.1804
7.207211,34,3,746781.52,3150526.43,14.3257,-1.2393,0.3903
7.207211,27,3,746835.07,3150565.19,17.2139,-0.9529,0.3569
7.207211,30,3,746794.38,3150571.88,16.3365,-0.2608,0.6418
7.207211,22,1,746776.27,3150548.18,23.1371,0.3666,0.8507
7.207211,53,1,746837.71,3150525.52,18.8291,-0.3351,0.6385
7.207211,45,3,746838.75,3150562.45,18.9108,-0.3156,0.708
7.207211,26,4,746807.32,3150508.32,19.829,-0.2077,0.3769
7.407411,26,4,746806.24,3150508.55,19.6364,-0.3028,0.3883
7.407411,9,1,746823.14,3150571.46,15.3591,-0.2397,0.4371
7.407411,13,1,746846.34,3150540.97,16.7932,0.8545,0.3395
7.407411,60,1,746862.91,3150482.77,25.4991,-1.0833,0.0938
7.407411,55,3,746827.09,3150572.71,27.8149,-0.8086,1.9489
7.407411,50,3,746839.09,3150498.04,16.3468,-0.0243,-0.5558
7.407411,4,4,746766.44,3150558.9,28.6898,0.5109,-0.865
7.407411,22,1,746776.72,3150549.39,23.3478,0.2213,0.846
7.407411,34,3,746781.09,3150527.08,13.4695,-1.1248,0.3667
7.407411,62,3,746764.91,3150503.76,15.8887,0.945,-0.3052
7.407411,12,1,746805.37,3150573.71,10.1447,-1.1362,0.0496
7.407411,41,3,746810.85,3150503.43,24.2238,0.618,0.2275
7.407411,16,1,746766.69,3150532.36,0.0133,0.0554,0.0037
7.407411,7,1,746757.14,3150566.18,29.4174,0.6346,-1.0748
7.407411,48,1,746867.95,3150505.36,37.3206,-0.4009,0.0436
7.407411,17,1,746816.72,3150511.07,16.741,0.7254,0.66
7.407411,45,3,746839.35,3150561.56,18.3679,-1.2872,0.5429
7.407411,59,1,746849.42,3150568.52,18.713,-1.2762,-0.1574
7.407411,18,1,746808.89,3150575.88,12.7767,-0.3435,0.1707
7.407411,44,1,746846.42,3150554.66,7.0446,-0.0054,-0.0944
7.407411,14,1,746837.48,3150559.73,10.0797,-2.4882,0.4164
7.407411,53,1,746837.23,3150524.59,18.5657,-0.3951,0.6706
7.407411,30,3,746795.19,3150572.27,16.141,-0.2815,0.6723
7.407411,46,1,746826.85,3150515.28,10.1008,-0.6229,0.149
7.407411,56,3,746853.12,3150528.79,26.174,0.0445,-0.6924
7.407411,47,1,746863.26,3150513.14,28.2299,0.5025,-0.6281
7.407411,10,1,746830.55,3150565.37,9.052,-2.8218,0.1049
7.407411,51,1,746837.88,3150505.03,17.4061,-0.5293,-0.3976
7.407411,23,3,746765.3,3150538.98,0.0163,0.0077,-0.0301
7.407411,20,8,746825.69,3150504.78,16.2093,0.4086,-0.182
7.407411,42,3,746810.61,3150497.85,0.0155,-0.0053,0.0302
7.407411,63,3,746781.23,3150586.65,18.1809,0.0191,-0.5866
7.407411,2,2,746841.02,3150555.22,19.413,0.2483,0.3656
7.407411,57,4,746766.54,3150586.83,14.6393,0.0816,-0.261
7.407411,40,3,746811.57,3150505.11,21.5638,0.5534,0.8887
7.407411,8,1,746799.59,3150578.05,15.4644,-1.0239,-0.1426
7.407411,27,3,746835.66,3150564.46,16.5296,-0.931,0.2747
7.407411,32,2,746834.86,3150499.92,16.1292,0.1384,-0.5494
7.407411,19,8,746783.77,3150562.87,18.8299,-0.1681,0.9007
7.407411,64,1,746749.43,3150604.11,37.7865,-0.5221,0.5035
7.407411,58,1,746839.93,3150532.25,22.6497,-0.466,1.3356
7.407411,3,1,746845.81,3150496.7,11.0473,0.9176,-0.1682
7.407411,54,3,746794.2,3150582.27,26.4011,0.7759,-0.5271
7.407411,28,3,746789.33,3150513.74,31.8036,-0.9037,1.1148
7.407411,37,2,746821.59,3150510.81,15.1083,-0.1949,0.7975
7.407411,29,3,746771.01,3150537.93,23.1938,-0.1401,0.2485
7.407411,43,1,746774.23,3150526.83,15.4931,0.2442,-0.0777
7.407411,5,1,746815.63,3150575.42,11.4832,0.4635,0.1829
7.407411,52,3,746845.54,3150557.6,9.1878,-2.4334,-0.2929
7.407411,61,1,746861.07,3150488.07,29.3385,-1.813,0.3657
7.407411,1,1,746777.47,3150533.9,27.3489,0.2775,0.2105
7.607612,40,3,746810.48,3150504.61,21.9561,0.5463,0.816
7.607612,18,1,746809.59,3150575.75,12.5367,-0.3156,0.1633
7.607612,41,3,746809.59,3150502.93,24.6566,0.6035,0.2213
7.607612,58,1,746839.53,3150531.08,22.2095,-0.728,1.4231
7.607612,46,1,746826.41,3150514.95,9.7137,-0.4519,0.1134
7.607612,2,2,746841.5,3150554.25,19.5769,0.1954,0.2816
7.607612,10,1,746830.88,3150565.07,7.1257,-2.4124,0.0266
7.607612,45,3,746839.95,3150560.64,16.872,-3.4589,0.3523
7.607612,53,1,746836.72,3150523.7,18.2644,-0.4103,0.6898
7.607612,14,1,746837.78,3150559.32,8.3281,-2.305,0.4527
7.607612,63,3,746782.18,3150586.33,18.2528,0.2138,-0.2909
7.607612,62,3,746765.2,3150504.63,16.5107,0.7883,-0.0538
7.607612,51,1,746836.96,3150505.26,17.0283,-0.5137,-0.3309
7.607612,8,1,746800.42,3150577.89,14.772,-0.9206,-0.1396
7.607612,28,3,746787.96,3150514.83,31.1643,-0.8535,1.164
7.607612,23,3,746765.3,3150538.98,0.0158,0.0236,-0.0749
7.607612,47,1,746864.32,3150511.96,28.633,0.6806,-0.5129
7.607612,44,1,746846.44,3150554.28,7.0648,0.0583,0.0102
7.607612,19,8,746784.44,3150563.67,18.7212,-0.1442,0.8487
7.607612,32,2,746833.99,3150500.15,16.2323,0.1481,-0.4943
7.607612,57,4,746767.19,3150586.37,14.8057,0.3629,-0.3644
7.607612,59,1,746849.15,3150567.52,17.5894,-1.7741,-0.1464
7.607612,56,3,746853.87,3150527.53,26.1933,0.0217,-0.8145
7.607612,30,3,746796.01,3150572.62,15.8939,-0.4052,0.6574
7.607612,5,1,746816.27,3150575.28,11.8619,0.5624,0.2233
7.607612,54,3,746795.64,3150581.95,26.9905,0.8221,-0.4781
7.607612,37,2,746820.77,3150510.58,15.0188,-0.0402,0.7583
7.607612,64,1,746751.23,3150602.96,37.1682,-1.097,0.638
7.607612,52,3,746845.41,3150557.3,8.1367,-2.6515,-0.3412
7.607612,43,1,746774.28,3150527.69,15.7023,0.357,-0.0043
7.607612,20,8,746824.78,3150504.87,16.5167,0.4497,-0.1878
7.607612,12,1,746805.91,3150573.82,9.3847,-0.9729,0.0107
7.607612,17,1,746815.8,3150510.84,17.2846,0.7687,0.7175
7.607612,4,4,746765.65,3150560.3,29.0681,0.5468,-0.9589
7.607612,48,1,746869.57,3150504.0,36.7014,-1.3494,0.3632
7.607612,7,1,746756.11,3150567.46,29.8713,0.6198,-1.0282
7.607612,42,3,746810.61,3150497.85,0.0146,0.0094,-0.0315
7.607612,16,1,746766.69,3150532.36,0.0133,0.038,-0.1077
7.607612,50,3,746838.27,3150498.44,16.315,-0.0276,-0.7226
7.607612,9,1,746823.89,3150571.07,15.1651,-0.2961,0.4265
7.607612,26,4,746805.18,3150508.8,19.4133,-0.3126,0.4258
7.607612,29,3,746770.54,3150539.12,23.0801,-0.1729,0.1265
7.607612,13,1,746846.2,3150540.03,17.3916,0.8076,0.3824
7.607612,60,1,746861.75,3150483.59,24.4962,-1.6327,0.2338
7.607612,55,3,746828.33,3150571.79,27.1914,-0.9395,1.8901
7.607612,34,3,746780.7,3150527.7,12.7328,-0.903,0.3217
7.607612,22,1,746777.19,3150550.6,23.4589,0.0892,0.8586
7.607612,1,1,746776.88,3150535.31,27.5659,0.3258,0.089
7.607612,27,3,746836.22,3150563.76,15.879,-0.8565,0.2272
7.607612,3,1,746845.28,3150497.04,11.6832,0.8464,-0.1832
7.607612,61,1,746859.76,3150489.02,27.8914,-2.1865,0.6539
7.807812,1,1,746776.29,3150536.73,27.8093,0.3684,-0.0108
7.807812,57,4,746767.88,3150585.9,15.139,0.528,-0.4215
7.807812,45,3,746840.48,3150559.79,14.9499,-5.3216,0.1947
7.807812,50,3,746837.44,3150498.8,16.3359,0.1003,-0.8424
7.807812,27,3,746836.76,3150563.08,15.293,-0.7466,0.2005
7.807812,46,1,746825.99,3150514.64,9.4688,-0.2379,0.1095
7.807812,48,1,746871.18,3150502.65,35.0692,-3.5155,0.7285
7.807812,44,1,746846.46,3150553.89,7.1332,0.1289,0.0717
7.807812,56,3,746854.64,3150526.29,26.2258,0.0877,-0.8762
7.807812,32,2,746833.12,3150500.36,16.3734,0.245,-0.439
7.807812,17,1,746814.84,3150510.62,17.8284,0.753,0.7456
7.807812,55,3,746829.49,3150570.83,26.4313,-1.1729,1.7727
7.807812,37,2,746819.97,3150510.4,15.0444,0.1217,0.7416
7.807812,63,3,746783.14,3150586.01,18.5006,0.4511,-0.0421
7.807812,29,3,746770.09,3150540.32,22.969,-0.1575,0.0031
7.807812,22,1,746777.71,3150551.8,23.4624,-0.0762,0.8888
7.807812,4,4,746764.81,3150561.69,29.473,0.5661,-1.0175
7.807812,7,1,746755.03,3150568.74,30.3153,0.6203,-0.9474
7.807812,26,4,746804.15,3150509.05,19.2171,-0.2197,0.4871
7.807812,54,3,746797.13,3150581.63,27.5212,0.6378,-0.467
7.807812,12,1,746806.39,3150573.92,8.7609,-0.7578,0.0757
7.807812,8,1,746801.2,3150577.74,14.1484,-0.8207,-0.1624
7.807812,59,1,746848.91,3150566.64,16.2768,-1.7974,-0.147
7.807812,23,3,746765.3,3150538.98,0.015,0.0004,-0.1035
7.807812,30,3,746796.83,3150572.95,15.5496,-0.5707,0.6493
7.807812,42,3,746810.61,3150497.85,0.0145,0.0081,-0.0269
7.807812,41,3,746808.32,3150502.42,25.1354,0.7339,0.3258
7.807812,3,1,746844.72,3150497.4,12.2727,0.7653,-0.1979
7.807812,19,8,746785.13,3150564.45,18.6148,-0.166,0.7679
7.807812,51,1,746836.06,3150505.47,16.708,-0.3716,-0.3117
7.807812,47,1,746865.4,3150510.79,29.1902,0.7907,-0.4045
7.807812,2,2,746841.97,3150553.27,19.7003,0.1396,0.1813
7.807812,61,1,746858.57,3150489.93,26.219,-2.4459,0.7797
7.807812,18,1,746810.26,3150575.62,12.3174,-0.2965,0.1481
7.807812,60,1,746860.71,3150484.37,23.2551,-1.7562,0.2816
7.807812,28,3,746786.65,3150515.93,30.6079,-0.6854,1.2447
7.807812,43,1,746774.34,3150528.57,15.9755,0.4069,0.053
7.807812,40,3,746809.35,3150504.13,22.3781,0.633,0.645
7.807812,13,1,746846.04,3150539.05,17.949,0.7431,0.4594
7.807812,58,1,746839.08,3150529.95,21.6215,-0.8759,1.3987
7.807812,34,3,746780.36,3150528.28,12.1788,-0.6047,0.2566
7.807812,64,1,746752.98,3150601.81,36.3529,-1.3578,0.7854
7.807812,14,1,746837.99,3150559.01,6.8608,-1.6967,0.4322
7.807812,62,3,746765.48,3150505.53,17.0267,0.6459,0.1244
7.807812,53,1,746836.21,3150522.83,17.9623,-0.4095,0.7005
7.807812,20,8,746823.86,3150504.95,16.8236,0.4052,-0.194
7.807812,16,1,746766.69,3150532.36,0.0126,0.0312,-0.0867
7.807812,10,1,746831.08,3150564.88,5.7584,-1.9713,0.0091
7.807812,5,1,746816.92,3150575.13,12.2854,0.5877,0.2317
7.807812,9,1,746824.62,3150570.67,14.9543,-0.274,0.4156
8.008012,41,3,746807.02,3150501.91,25.7619,0.985,0.4563
8.008012,46,1,746825.58,3150514.34,9.365,-0.0684,0.0692
8.008012,56,3,746855.45,3150525.09,26.3357,0.2319,-0.8707
8.008012,4,4,746763.92,3150563.08,29.8874,0.5786,-1.0327
8.008012,53,1,746835.67,3150522.0,17.6938,-0.318,0.6851
8.008012,48,1,746872.69,3150501.34,32.1319,-3.9836,0.8754
8.008012,57,4,746768.61,3150585.44,15.5509,0.5708,-0.4286
8.008012,60,1,746859.72,3150485.12,22.0685,-1.4572,0.1948
8.008012,3,1,746844.12,3150497.77,12.8148,0.7569,-0.2052
8.008012,10,1,746831.23,3150564.75,4.6417,-1.4324,-0.0043
8.008012,37,2,746819.16,3150510.24,15.1883,0.2506,0.6618
8.008012,27,3,746837.26,3150562.43,14.8141,-0.5377,0.2365
8.008012,23,3,746765.3,3150538.98,0.0145,-0.0053,-0.1002
8.008012,32,2,746832.23,3150500.56,16.6145,0.4218,-0.354
8.008012,7,1,746753.9,3150570.01,30.7631,0.6465,-0.8586
8.008012,14,1,746838.14,3150558.76,5.9323,-1.0393,0.387
8.008012,44,1,746846.48,3150553.48,7.239,0.1749,0.1034
8.008012,34,3,746780.04,3150528.83,11.8387,-0.3763,0.1938
8.008012,45,3,746840.89,3150559.12,13.6257,-7.0002,0.0896
8.008012,9,1,746825.34,3150570.27,14.7671,-0.2402,0.4055
8.008012,51,1,746835.17,3150505.67,16.5101,-0.2121,-0.2907
8.008012,19,8,746785.84,3150565.19,18.4942,-0.2,0.6643
8.008012,26,4,746803.13,3150509.33,19.094,-0.1297,0.5293
8.008012,50,3,746836.61,3150499.12,16.5192,0.4231,-0.9563
8.008012,30,3,746797.65,3150573.25,15.0786,-0.7386,0.6022
8.008012,12,1,746806.83,3150574.01,8.2836,-0.5877,0.1763
8.008012,1,1,746775.69,3150538.16,28.0666,0.3589,-0.1019
8.008012,40,3,746808.18,3150503.68,22.8985,0.811,0.4308
8.008012,8,1,746801.95,3150577.6,13.5732,-0.7848,-0.1976
8.008012,22,1,746778.26,3150553.0,23.3692,-0.1743,0.9494
8.008012,43,1,746774.4,3150529.47,16.2748,0.4219,0.0795
8.008012,13,1,746845.85,3150538.05,18.481,0.7784,0.5449
8.008012,58,1,746838.58,3150528.87,20.9652,-0.9335,1.2338
8.008012,18,1,746810.92,3150575.48,12.1085,-0.3298,0.1468
8.008012,59,1,746848.7,3150565.83,15.1231,-1.3145,-0.1302
8.008012,63,3,746784.11,3150585.69,18.8549,0.5164,0.0963
8.008012,5,1,746817.6,3150574.97,12.7127,0.5957,0.2663
8.008012,62,3,746765.78,3150506.42,17.4075,0.4127,0.2687
